date, pm25, pm10, o3, no2, so2, co
2021/5/2, 66, 38, 19, 2, 2, 12
2021/5/3, 80, 60, 22, 2, 9, 22
2021/5/4, 110, 79, 21, 2, 2, 13
2021/5/5, 101, 75, 25, 2, 3, 19
2021/5/6, 123, 71, 20, 2, 3, 35
2021/5/7, 155, 54, 20, 2, 3, 19
2021/5/8, 106, 73, 20, 2, 2, 22
2021/5/9, 155, 76, 22, 2, 3, 19
2021/5/10, 115, 54, 20, 2, 4, 11
2021/5/11, 69, 66, 23, 2, 4, 18
2021/5/12, 107, 67, 24, 2, 6, 25
2021/5/13, 98, 65, 21, 2, 4, 24
2021/5/14, 128, 50, 21, 2, 4, 19
2021/5/15, 83, 49, 24, 2, 4, 17
2021/5/16, 81, 49, 21, 2, 4, 17
2021/5/17, 91, 105, 22, 2, 6, 25
2021/5/18, 158, 80, 24, 2, 4, 20
2021/5/19, 165, 33, 23, 2, 3, 9
2021/5/20, 62, 52, 24, 2, 3, 16
2021/5/21, 99, 90, 24, 2, 3, 24
2021/5/22, 173, 96, 20, 2, 3, 28
2021/5/23, 177, 70, 21, 2, 5, 23
2021/5/24, 119, 61, 19, 2, 5, 19
2021/5/25, 100, 76, 21, 2, 5, 22
2021/5/26, 140, 49, 16, 2, 5, 14
2021/5/27, 102, 32, 20, 2, 4, 11
2021/5/28, 71, 77, 22, 2, 4, 16
2021/5/29, 78, 133, 20, 2, 4, 30
2021/5/30, 169, 93, 23, 2, 4, 18
2021/5/31, 151, 35, 20, 2, 4, 9
2021/6/1, 70, 13, 19, 2, 3, 8
2021/6/2, 32, 44, 21, 2, 4, 14
2021/6/3, 74, 35, 18, 2, 4, 10
2021/6/4, 64, 33, 21, 2, 7, 15
2021/6/5, 44, 56, 21, 2, 6, 18
2021/6/6, 80, 127, 23, 2, 5, 24
2021/6/7, 127, 99, 21, 2, 4, 21
2021/6/8, 165, 40, 23, 2, 4, 9
2021/6/9, 69, 30, 26, 2, 4, 9
2021/6/10, 56, 68, 20, 2, 4, 16
2021/6/11, 105, 99, 17, 2, 5, 28
2021/6/12, 152, 44, 20, 2, 4, 23
2021/6/13, 72, 46, 20, 2, 4, 11
2021/6/14, 72, 85, 16, 2, 5, 11
2021/6/15, 86, 96, 18, 2, 3, 24
2021/6/16, 165, 72, 18, 2, 3, 15
2021/6/17, 141, 176, 20, 2, 4, 26
2021/6/18, 173, 158, 19, 2, 5, 35
2021/6/19, 156, 140, 20, 2, 4, 25
2021/6/20, 166, 156, 24, 2, 3, 31
2021/6/21, 197, 50, 24, 2, 3, 10
2021/6/22, 100, 27, 20, 2, 3, 10
2021/6/23, 61, 33, 22, 2, 4, 26
2021/6/24, 60, 34, 12, 2, 4, 13
2021/6/25, 60, 67, 12, 2, 4, 19
2021/6/26, 90, 126, 12, 2, 4, 20
2021/6/27, 172, 123, 12, 2, 4, 18
2021/6/28, 145, 98, 12, 2, 4, 19
2021/6/29, 141, 122, 12, 2, 4, 21
2021/6/30, 154, 125, 15, 2, 4, 23
2021/7/1, 187, 56, 14, 2, 4, 17
2021/1/5, 71, 68, 17, 2, 7, 42
2021/1/6, 72, 48, 14, 2, 17, 49
2021/1/7, 63, 60, 16, 2, 19, 42
2021/1/8, 58, 67, 16, 2, 11, 33
2021/1/9, 64, 49, 15, 2, 12, 29
2021/1/10, 56, 22, 14, 2, 3, 10
2021/1/11, 34, 45, 15, 2, 17, 32
2021/1/12, 49, 60, 15, 2, 14, 20
2021/1/13, 57, 56, 15, 2, 12, 25
2021/1/14, 62, 50, 15, 2, 16, 30
2021/1/15, 66, 65, 13, 2, 22, 35
2021/1/16, 60, 71, 13, 2, 16, 42
2021/1/17, 66, 63, 14, 2, 10, 26
2021/1/18, 68, 59, 12, 2, 7, 17
2021/1/19, 63, 51, 20, 2, 4, 14
2021/1/20, 61, 38, 17, 2, 3, 11
2021/1/21, 67, 43, 12, 2, 5, 11
2021/1/22, 57, 52, 12, 2, 5, 24
2021/1/23, 59, 50, 17, 2, 4, 20
2021/1/24, 66, 45, 15, 2, 9, 23
2021/1/25, 59, 64, 16, 2, 18, 42
2021/1/26, 63, 60, 18, 2, 11, 30
2021/1/27, 61, 58, 15, 2, 15, 24
2021/1/28, 59, 50, 13, 2, 7, 18
2021/1/29, 54, 18, 12, 2, 3, 11
2021/1/30, 30, 25, 15, 2, 3, 17
2021/1/31, 36, 42, 14, 2, 3, 31
2021/2/1, 50, 48, 12, 2, 6, 27
2021/2/2, 55, 54, 14, 2, 5, 21
2021/2/3, 58, 39, 15, 2, 4, 18
2021/2/4, 61, 42, 13, 2, 3, 16
2021/2/5, 65, 31, 16, 2, 3, 11
2021/2/6, 45, 17, 15, 2, 4, 12
2021/2/7, 29, 22, 17, 2, 3, 13
2021/2/8, 36, 23, 17, 2, 4, 17
2021/2/9, 40, 37, 15, 2, 3, 18
2021/2/10, 52, 29, 16, 2, 3, 10
2021/2/11, 38, 23, 13, 2, 3, 12
2021/2/12, 35, , , , , 
2021/2/16, 54, 55, 14, 2, 6, 13
2021/2/17, 58, 51, 15, 2, 4, 13
2021/2/18, 49, 35, 13, 2, 3, 14
2021/2/19, 42, 84, 16, 2, 8, 21
2021/2/20, 72, 77, 20, 2, 4, 17
2021/2/21, 67, 54, 16, 2, 16, 30
2021/2/22, 59, 66, 13, 2, 15, 42
2021/2/23, 60, 65, 16, 2, 13, 23
2021/2/24, 65, 63, 19, 2, 6, 14
2021/2/25, 66, 47, 17, 2, 4, 12
2021/2/26, 61, 54, 12, 2, 5, 18
2021/2/27, 58, 53, 13, 2, 11, 29
2021/2/28, 62, 54, 13, 2, 10, 42
2021/3/1, 60, 47, 10, 2, 8, 34
2021/3/2, 50, 29, 13, 2, 4, 13
2021/3/3, 39, 49, 13, 2, 5, 20
2021/3/4, 60, 49, 12, 2, 6, 32
2021/3/5, 61, 46, 15, 2, 5, 21
2021/3/6, 56, 38, 14, 2, 4, 13
2021/3/7, 55, 36, 12, 2, 4, 18
2021/3/8, 53, 59, 13, 1, 11, 23
2021/3/9, 64, 54, 13, 2, 7, 24
2021/3/10, 62, 27, 11, 2, 3, 11
2021/3/11, 41, 60, 13, 2, 10, 31
2021/3/12, 67, 57, 14, 2, 6, 24
2021/3/13, 67, 63, 18, 2, 4, 20
2021/3/14, 68, 32, 18, 2, 3, 11
2021/3/15, 53, 24, 17, 2, 5, 11
2021/3/16, 43, 52, 17, 2, 3, 14
2021/3/17, 71, 56, 15, 2, 4, 13
2021/3/18, 70, 44, 14, 2, 4, 11
2021/3/19, 54, 55, 16, 2, 4, 13
2021/3/20, 59, 33, 15, 2, 4, 14
2021/3/21, 41, 103, 15, 2, 4, 24
2021/3/22, 79, 83, 15, 2, 6, 20
2021/3/23, 75, 62, 16, 2, 6, 49
2021/3/24, 71, 67, 17, 2, 8, 49
2021/3/25, 67, 66, 16, 2, 9, 22
2021/3/26, 65, 60, 15, 2, 7, 19
2021/3/27, 65, 66, 16, 2, 10, 43
2021/3/28, 68, 50, 14, 2, 6, 18
2021/3/29, 60, 49, 17, 2, 5, 11
2021/3/30, 64, 52, 16, 2, 5, 14
2021/3/31, 75, 55, 12, 2, 5, 23
2021/4/1, 86, 46, 13, 2, 5, 21
2020/10/2, 84, 73, 14, 1, 18, 35
2020/10/3, 86, 50, 15, , 12, 21
2020/10/4, 59, 47, 12, , 8, 10
2020/10/5, 71, 65, 12, 1, 19, 24
2020/10/6, 63, 66, 12, , 14, 28
2020/10/7, 63, 75, 12, 1, 21, 30
2020/10/8, 75, 58, 11, 1, 15, 17
2020/10/9, 64, 58, 7, , 15, 37
2020/10/10, 68, 60, 11, , 15, 63
2020/10/11, 61, 53, 13, , 9, 22
2020/10/12, 56, 53, 12, , 15, 16
2020/10/13, 70, 63, 8, , 14, 50
2020/10/14, 72, 54, 12, , 6, 11
2020/10/15, 66, 63, 9, , 5, 8
2020/10/16, 80, 58, 13, , 4, 8
2020/10/17, 74, 23, 14, , 4, 6
2020/10/18, 43, 35, 13, , 6, 9
2020/10/19, 56, 63, 12, 1, 20, 23
2020/10/20, 62, 84, 12, , 22, 22
2020/10/21, 73, 60, 11, , 11, 18
2020/10/22, 65, 53, 12, , 9, 17
